"","name","pitcher","throws","IP","year","FA_pct","SL_pct","CT_pct","CB_pct","CH_pct","SF_pct","KN_pct","XX_pct","vFA_sc","vFC_sc","vFS_sc","vFO_sc","vSI_sc","vSL_sc","vCU_sc","vKC_sc","vEP_sc","vCH_sc","vSC_sc","vKN_sc","FA_X_sc","FC_X_sc","FS_X_sc","FO_X_sc","SI_X_sc","SL_X_sc","CU_X_sc","KC_X_sc","EP_X_sc","CH_X_sc","SC_X_sc","KN_X_sc","FA_Z_sc","FC_Z_sc","FS_Z_sc","FO_Z_sc","SI_Z_sc","SL_Z_sc","CU_Z_sc","KC_Z_sc","EP_Z_sc","CH_Z_sc","SC_Z_sc","KN_Z_sc","VAA_CU","VAA_FA","VAA_FF","VAA_SI","VAA_SL","VAA_CH","VAA_CS","VAA_FC","VAA_EP","VAA_PO","VAA_ST","VAA_FS","VAA_KC","VAA_SV","VAA_NA","VAA_FO","VAA_KN","VAA_SC","HAA_CU","HAA_FA","HAA_FF","HAA_SI","HAA_SL","HAA_CH","HAA_CS","HAA_FC","HAA_EP","HAA_PO","HAA_ST","HAA_FS","HAA_KC","HAA_SV","HAA_NA","HAA_FO","HAA_KN","HAA_SC","Pit_plus_CH","Pit_plus_CU","Pit_plus_FA","Pit_plus_SI","Pit_plus_SL","Pit_plus_KC","Pit_plus_FC","Pit_plus_FS","Pit_plus_FO","Pitching_plus","NumberofStuffPitches","plus_stuff_pitches","xwoba","xwoba_r","xwoba_l","K_pct","BB_pct","K_per_9","NameASCII","KsperOut","wFB_per_c","wSL_per_c","wCT_per_c","wCB_per_c","wCH_per_c","wSF_per_c","wKN_per_c","FA_pct_sc","pitch_type_percentage_1_FF","pitch_type_percentage_1_CU","pitch_type_percentage_1_SI","pitch_type_percentage_1_CH","pitch_type_percentage_1_SL","pitch_type_percentage_1_FC","pitch_type_percentage_2_CH","pitch_type_percentage_2_FF","pitch_type_percentage_2_SI","pitch_type_percentage_2_SL","pitch_type_percentage_3_FC","pitch_type_percentage_3_FF","pitch_type_percentage_3_SL","pitch_type_percentage_2_FC","pitch_type_percentage_3_CH","pitch_type_percentage_3_SI","pitch_type_percentage_1_KC","pitch_type_percentage_2_KC","pitch_type_percentage_3_KC","pitch_type_percentage_1_ST","pitch_type_percentage_2_CU","pitch_type_percentage_1_FS","pitch_type_percentage_2_FS","pitch_type_percentage_3_CU","pitch_type_percentage_1_SV","pitch_type_percentage_2_SV","pitch_type_percentage_3_SV","pitch_type_percentage_3_FS","pitch_type_percentage_2_ST","pitch_type_percentage_3_ST","pitch_type_percentage_4_FF","pitch_type_percentage_4_KC","pitch_type_percentage_4_SL","pitch_type_percentage_1_NA","pitch_type_percentage_4_CH","pitch_type_percentage_1_CS","pitch_type_percentage_4_CU","pitch_type_percentage_4_SI","pitch_type_percentage_2_FA","pitch_type_percentage_3_EP","pitch_type_percentage_1_SC","pitch_type_percentage_4_ST","pitch_type_percentage_4_FS","pitch_type_percentage_1_FA","pitch_type_percentage_4_FC","pitch_type_percentage_2_CS","pitch_type_percentage_3_CS","pitch_type_percentage_1_EP","pitch_type_percentage_1_PO","pitch_type_percentage_5_SI","pitch_type_percentage_5_SL","pitch_type_percentage_1_KN","pitch_type_percentage_4_SV","pitch_type_percentage_2_NA","pitch_type_percentage_3_NA","pitch_type_percentage_2_PO","pitch_type_percentage_2_KN","pitch_type_percentage_3_KN","pitch_type_percentage_5_CH","pitch_type_percentage_4_CS","pitch_type_percentage_2_EP","pitch_type_percentage_3_FA","pitch_type_percentage_3_PO","pitch_type_percentage_5_CU","pitch_type_percentage_5_FF","pitch_type_percentage_5_KC","pitch_type_percentage_1_FO","pitch_type_percentage_2_FO","pitch_type_percentage_3_FO","pitch_type_percentage_5_FC","pitch_type_percentage_2_SC","pitch_type_percentage_4_FO","diff_pitch_type_percentage_1_2_diff_CH","diff_pitch_type_percentage_1_2_diff_FF","diff_pitch_type_percentage_1_2_diff_SI","diff_pitch_type_percentage_1_2_diff_SL","diff_pitch_type_percentage_1_2_diff_FC","diff_pitch_type_percentage_1_2_diff_KC","diff_pitch_type_percentage_1_2_diff_CU","diff_pitch_type_percentage_1_2_diff_FS","diff_pitch_type_percentage_1_2_diff_SV","diff_pitch_type_percentage_1_2_diff_ST","diff_pitch_type_percentage_1_2_diff_FA","diff_pitch_type_percentage_1_2_diff_CS","diff_pitch_type_percentage_1_2_diff_NA","diff_pitch_type_percentage_1_2_diff_PO","diff_pitch_type_percentage_1_2_diff_KN","diff_pitch_type_percentage_1_2_diff_EP","diff_pitch_type_percentage_1_2_diff_FO","diff_pitch_type_percentage_1_2_diff_SC","diff_pitch_type_percentage_2_3_diff_FC","diff_pitch_type_percentage_2_3_diff_FF","diff_pitch_type_percentage_2_3_diff_SL","diff_pitch_type_percentage_2_3_diff_CH","diff_pitch_type_percentage_2_3_diff_SI","diff_pitch_type_percentage_2_3_diff_KC","diff_pitch_type_percentage_2_3_diff_CU","diff_pitch_type_percentage_2_3_diff_SV","diff_pitch_type_percentage_2_3_diff_FS","diff_pitch_type_percentage_2_3_diff_ST","diff_pitch_type_percentage_2_3_diff_EP","diff_pitch_type_percentage_2_3_diff_CS","diff_pitch_type_percentage_2_3_diff_NA","diff_pitch_type_percentage_2_3_diff_KN","diff_pitch_type_percentage_2_3_diff_FA","diff_pitch_type_percentage_2_3_diff_PO","diff_pitch_type_percentage_2_3_diff_FO","xwoba_times_faced_1","xwoba_times_faced_2","xwoba_times_faced_3","xwoba_times_faced_4","xwoba_times_faced_5","xwoba_faced_diff_1_2","xwoba_faced_diff_2_3","avg_pitch_number_endurance","avg_rolling_avg_velocity","avg_first_pitch_velocity","X","inning_role","length_role","matchup_role","leverage_role"
"660","Kyle Muller",666205,"L",77,2023,0.517018010752688,0.253055107526882,NA,0.148412096774194,0.0815147849462366,NA,NA,NA,93.4921737079032,NA,NA,NA,NA,87.1131423234409,81.1801349962903,NA,NA,88.0226373111828,NA,NA,3.63434384285484,NA,NA,NA,NA,0.416687505188172,-1.70834491014247,NA,NA,7.80945512397581,NA,NA,7.80197422810215,NA,NA,NA,NA,2.54738476681183,-5.10600531923387,NA,NA,4.20660530638172,NA,NA,-10.1144439687377,NA,-5.5873326785103,NA,-7.75456821441598,-7.79452783231396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25000344167358,NA,-1.21421297760534,NA,-2.1518475658115,-0.288127347831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9364997054032,104.405626910699,91.715590785914,NA,99.699187544328,NA,NA,NA,NA,94.0545306976882,1,1,0.402176151761518,0.40883904109589,0.376909090909091,0.150544086021505,0.10484435483871,6.55896584438979,"Kyle Muller",0.242924660903326,-2.61840352147581,-0.491734017948925,NA,-1.96977004642204,-3.18592954839247,NA,NA,0.515672043010753,0.579300036478457,0.108686670174496,0,0.0615887674646981,0.25042452588235,0,0.0720282075446277,0.383482648249151,0,0.205101772579163,0,0.252429966695249,0.178333502246546,0,0.0529706132558372,0,0,0,0,0,0.148911181150868,0,0,0.087694489230939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104394400799296,-0.195817388229305,0,-0.045322753303187,0,0,0.0402245109763723,0,0,0,0,0,0,0,0,0,0,0,0,-0.131052681553902,-0.0267682703326172,-0.0190575942887905,0,0,-0.0612166919199288,0,0,0,0,0,0,0,0,0,0,0.372830876795163,0.376433963585434,0.531656150793651,NA,NA,0.00360308679027166,0.155222187208217,42.6153846153846,92.5948717948718,94.3512820512821,1851,"start",NA,NA,NA
"661","Jhonathan Diaz",646242,"L",6.3,2023,0.442333333333333,0.3752,NA,NA,0.182466666666667,NA,NA,NA,90.7677049416667,NA,NA,NA,87.8466664633333,80.6231339583333,NA,NA,NA,81.9516682916667,NA,NA,6.33586807233333,NA,NA,NA,8.65209554083333,-5.564615649,NA,NA,NA,8.80680023833333,NA,NA,7.25809518983333,NA,NA,NA,2.0418575365,1.95831536966667,NA,NA,NA,1.72639795966667,NA,NA,-9.89418948071959,NA,-4.93643032467223,-6.16825321643499,-7.49101815611454,-7.73646856820967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60241534353641,NA,-2.88288493030045,-2.17710037404178,-5.68568780475334,-2.10214482714819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6,NA,77.077777775,50.5104166666667,101.990650416667,NA,NA,NA,NA,87.4074359,1,1,0.394928571428571,0.388464285714286,0.407857142857143,0.09525,0.16665,5.6250033525,"Jhonathan Diaz",0.2083334575,-3.7663596115,-1.78476995816667,NA,NA,-9.2043205335,NA,NA,0.33545,0.310592185592186,0.0416666666666667,0.136828449328449,0.178937728937729,0.331974969474969,0,0.0773809523809524,0.232142857142857,0,0.119047619047619,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101556776556777,-0.0784493284493284,-0.136828449328449,-0.21292735042735,0,0,0.0297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,-0.232142857142857,-0.119047619047619,-0.0773809523809524,0,0,-0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.434398088023088,0.227333333333333,NA,NA,NA,-0.207064754689755,NA,NA,NA,NA,2613,"none","long","RHH","low"
"662","David Peterson",656849,"L",111,2023,0.533735772357724,0.196981300813008,NA,0.0878626016260163,0.181420325203252,NA,NA,NA,92.6700883956098,NA,NA,NA,91.5190050068293,85.3138626588618,78.5997792793496,NA,NA,85.2424508766667,NA,NA,4.29122256217073,NA,NA,NA,9.30793436774797,-0.513229201121951,-2.17301123168293,NA,NA,9.41011218766667,NA,NA,8.22266591560163,NA,NA,NA,4.30564988753659,0.449626178666667,-4.45386343108943,NA,NA,4.06414286249594,NA,NA,-9.98165835885664,NA,-4.81838504927001,-6.75754451454385,-8.51621052890793,-7.60406169680311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78124849023425,NA,-1.77028061026033,-0.380969222496727,-3.34579310123705,-0.323305200831072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2408720722764,100.298977219512,86.56902628,96.4135266962602,102.128599339024,NA,NA,NA,NA,94.526172623252,2,2,0.338824489795918,0.340533512064343,0.333376068376068,0.260191056910569,0.101653658536585,10.3888231085366,"David Peterson",0.384771226242096,-0.139543368902439,-2.58373129796748,NA,2.08801082100813,-1.3762371523252,NA,NA,0.272289430894309,0.272515695804554,0.0746378050532878,0.275819884016223,0.17299287856257,0.204033736563364,0,0.166457664408379,0.194077235607712,0.193442986344364,0.142758081548039,0,0.227295078118906,0.145366845794255,0,0.146590297674461,0.132271489619115,0,0,0,0,0.0810418098692844,0,0,0.0521799924969664,0,0,0,0,0,0,0.0198412698412698,0,0.0343915343915344,0,0.00529100529100529,0,0,0.0145502645502645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653521415419134,-0.0784384601968428,-0.0823768976718597,-0.061275655015325,0,0,0.00640400481599658,0,0,0,0,0,0,0,0,0,0,0,0,0.0332178425111949,0.00260876424621523,-0.0198673667339173,-0.0611714967252488,0,-0.0288618173723181,0,0,0,0,0,0,0,0,0,0,0.342871237507349,0.318970238095238,0.390909461152882,0.35,NA,-0.0239009994121105,0.0719392230576441,52.2727272727273,91.3666666666667,93.2090909090909,1785,"start",NA,NA,NA
"663","Josh Fleming",676596,"L",51.2,2023,0.489009049773756,NA,NA,0.223027601809955,0.28796334841629,NA,NA,0.0133859728506787,91.6251613845249,NA,NA,NA,90.2626023391403,NA,76.5177945691855,NA,NA,82.8760761751131,NA,NA,6.4098446209276,NA,NA,NA,10.7231541306787,NA,-7.38884803209955,NA,NA,8.91889474849774,NA,NA,5.72923250486425,NA,NA,NA,0.725175786850679,NA,0.423010976927602,NA,NA,-1.29471196331674,NA,NA,-8.11626934822596,NA,-4.11340934102477,-6.68134435089353,NA,-7.84263708036449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.15460908914062,NA,-1.92558945010625,-1.04637192332497,NA,-1.38115415376684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.0116661247059,101.299795638009,91.7015437817195,98.2250318804072,NA,NA,NA,NA,NA,97.6304265704977,1,1,0.351831050228311,0.373505882352941,0.276632653061224,0.113118552036199,0.0859533936651584,4.36395058925792,"Josh Fleming",0.161627799602145,0.379575399574661,NA,NA,-0.475088072565611,-1.73539019992308,NA,NA,0.0482963800904977,0.0362857112400723,0.19756911748638,0.461209689687858,0.30493548158569,0,0,0.268743979805361,0.0509492685963274,0.44271718678688,0,0,0.0139846743295019,0,0,0.106513409961686,0.205507662835249,0,0,0,0,0.237589564811432,0,0,0.173994252873563,0,0,0,0,0,0,0.0227272727272727,0,0,0,0.0227272727272727,0,0.0378787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361915017803289,0.0146635573562551,-0.0184925029009778,0,0,0,0.0400204473250516,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369645942668255,0,-0.162230569843675,-0.237209523951631,0,-0.0635953119378686,0,0,0,0,0,0,0,0,0,0,0.317044444444444,0.300724074074074,0.455652777777778,0.268,NA,-0.0163203703703704,0.154928703703704,NA,NA,NA,2008,"none","long","RHH","none"
"664","Kyle Nelson",669459,"L",55.3,2023,0.322627615062761,0.591047280334728,0.0863251046025105,NA,NA,NA,NA,NA,92.0375416051464,88.3022360575314,NA,NA,NA,85.4145591785356,NA,NA,NA,NA,NA,NA,2.91279329162762,-0.906585760225941,NA,NA,NA,-2.5502722167113,NA,NA,NA,NA,NA,NA,9.08682411216736,4.67083452187866,NA,NA,NA,0.90974868002092,NA,NA,NA,NA,NA,NA,NA,NA,-4.58016597989142,NA,-7.76264962996541,NA,NA,-6.49282445531373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554507156525387,NA,-1.95476913741349,NA,NA,-1.41814936914936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.2505216447699,NA,112.641110491213,NA,102.048399820084,NA,NA,105.553712637239,2,2,0.302859574468085,0.309868852459016,0.29529203539823,0.28032050209205,0.0585560669456067,10.8560044738075,"Kyle Nelson",0.402074239770648,-1.30653493853556,-0.135886797062762,0.960912750719665,NA,NA,NA,NA,0.32098870292887,0.324678511430697,0,0,0,0.595137139793168,0.0801843487761353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324678511430697,0,-0.595137139793168,-0.0801843487761353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296408228291317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,"middle","short","none","none"
"665","Cristopher Sanchez",650911,"L",99.1,2023,0.462263636363636,0.210985606060606,NA,NA,0.32675,NA,NA,NA,NA,NA,NA,NA,92.1014905682576,82.7385929837879,NA,NA,NA,81.8414556789394,NA,NA,NA,NA,NA,NA,10.8654872492424,0.0688949336287879,NA,NA,NA,10.4330088535606,NA,NA,NA,NA,NA,NA,3.17685968275758,-1.85425837418939,NA,NA,NA,-0.685844511537879,NA,NA,NA,NA,NA,-6.89177430326992,-8.8229287828288,-8.99850027929091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.401509594700467,-2.49606223536925,-0.0610761529948937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.512265068182,NA,NA,96.474718875,99.7166963759091,NA,NA,NA,NA,99.4901363202273,1,1,0.298027848101266,0.326174603174603,0.1872,0.242393939393939,0.0403916666666667,8.69722962622727,"Cristopher Sanchez",0.322119615786195,0.4493330635,0.227974640272727,NA,NA,0.921386337787879,NA,NA,NA,0,0,0.521909377767358,0.282396461416826,0.195694160815816,0,0.331771366984911,0,0.404154206795029,0.211442847272692,0,0,0.181160051022363,0,0.232470456601541,0.375843176586623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219298245614035,0,0.0614035087719298,0,0,0.0219298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493749055680843,0,-0.117755170972329,0.0157486864568766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302827962503297,-0.0993009103833694,-0.0283110302084061,0,0,0,0,0,0,0,0,0,0,0,0,0.311259795321637,0.287571759259259,0.278385185185185,0.199625,NA,-0.0236880360623782,-0.00918657407407408,NA,NA,NA,2276,"none","long","RHH","low"
"666","Francisco Perez",660906,"L",16.2,2023,0.497254054054054,0.31282972972973,NA,NA,0.173981081081081,NA,NA,NA,92.3832859767568,NA,NA,NA,91.4171303645946,81.6111186033784,76.0400916425676,NA,NA,86.7894144147297,NA,NA,3.66626271344595,NA,NA,NA,8.11864529636486,-2.22874364954054,-3.47061936904054,NA,NA,7.28121255990541,NA,NA,10.3209763767568,NA,NA,NA,7.10572644645946,0.0860983321081081,-4.5199699287027,NA,NA,7.55259752931081,NA,NA,-11.6212041340656,NA,-5.8927785508251,-6.62734965736251,-9.54385950660773,-7.31898316713497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64704638377675,NA,0.179839661630126,1.06138674224893,-1.49229342874113,0.499952118342848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1790020762162,76.9898648648649,79.5604086194595,75.4707207177027,104.230816678378,NA,NA,NA,NA,86.4794472940541,1,1,0.322111111111111,0.294723404255319,0.3736,0.189166216216216,0.108105405405405,7.61298143172973,"Francisco Perez",0.281962275249249,-0.948831622797297,2.01556762998649,NA,NA,-1.65912796032432,NA,NA,0.275052702702703,0.281771253646511,0.0244784343249816,0.185961912605754,0.171223853026097,0.336564546396656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171223853026097,-0.281771253646511,-0.185961912605754,-0.336564546396656,0,0,-0.0244784343249816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32324593837535,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572,"none","short","none","none"
"667","Hogan Harris",663687,"L",63,2023,0.458481690140845,NA,0.200194366197183,0.138360563380282,0.202914788732394,NA,NA,NA,92.5857794851408,90.464234431338,NA,NA,NA,NA,76.2009595775352,NA,NA,80.1218825789437,NA,NA,6.66463522428873,1.95908468709155,NA,NA,NA,NA,-5.00799234844366,NA,NA,10.489212748662,NA,NA,9.70223937593662,7.21478234371831,NA,NA,NA,NA,-6.40320261632394,NA,NA,4.87331607460563,NA,NA,-10.2854656773586,NA,-5.17383071285645,NA,NA,-7.36191760854989,NA,-6.05479618975124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.79862299831167,NA,-2.16771640655659,NA,NA,-1.48657789203996,NA,-3.35687203404483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4983662208451,93.4430873922535,91.7256127584507,NA,NA,NA,97.9012788295775,NA,NA,93.7696850107042,0,0,0.344556737588652,0.336493273542601,0.375033898305085,0.197188028169014,0.0986183098591549,7.9907170296831,"Hogan Harris",0.295952482580856,-0.420296787732394,NA,-1.99826166979577,-2.09119227491549,0.56620171171831,NA,NA,0.469409154929577,0.508092623469419,0.132608313963267,0,0.189643801172742,0,0.169655261394572,0.211723709785474,0.39583080837192,0,0,0.149469078195786,0.359138928704146,0,0.19721785942724,0.144188575399756,0,0,0,0,0,0.123799050986795,0,0,0.132917703414598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220799086127315,-0.1122618150975,0,0,0.0275625980326684,0,-0.00880926297647161,0,0,0,0,0,0,0,0,0,0,0,-0.0477487812314539,-0.0366918796677735,0,-0.0675351343857181,0,0,0.00911865242780263,0,0,0,0,0,0,0,0,0,0,0.333449206349206,0.372020299145299,0.315309415584416,NA,NA,0.0385710927960928,-0.0567108835608836,39.2,91.4333333333333,93.12,2211,"none","long","RHH","low"
"668","Braxton Garrett",666129,"L",159.2,2023,0.394347647951442,0.25907435508346,NA,0.0836880121396055,0.0873779969650987,NA,NA,NA,90.7621656726404,NA,NA,NA,90.4818999265857,82.8178148816844,77.6458200294082,NA,NA,84.1682289181942,NA,NA,5.07993100979818,NA,NA,NA,9.82674254970561,-4.94258297820485,-5.13174407579514,NA,NA,8.98248547289226,NA,NA,8.75831066763126,NA,NA,NA,4.5704415699135,-1.38233825787557,-4.34425897212291,NA,NA,1.40963853988316,NA,NA,-9.97046844837317,NA,-5.24218227828832,-6.66747245856929,-9.23160265711464,-8.23036271862814,NA,-6.76897580165546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87210822189716,NA,-2.46426146293689,-1.32240593860292,-4.394661094989,-1.35296599814302,NA,-3.2981753083248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2095403640668,95.6112685887709,92.5972685887709,96.8763642727769,101.578195703187,NA,NA,NA,NA,96.70214785478,1,1,0.328079147640791,0.33950499001996,0.291384615384615,0.236739453717754,0.0439757207890744,8.76984514786647,"Braxton Garrett",0.32480907955061,0.473093555569044,0.435089499924127,NA,-4.46886438295599,0.713123166590288,NA,NA,0.0746867981790592,0.0799016825405234,0.0921212882526471,0.338509706961921,0.060138532887639,0.241760289826939,0.18756849953033,0.107477961295894,0.069379826598515,0.276251084114196,0.295435264608385,0.12528529853668,0.0563207000353275,0.185733799700469,0.178085497794656,0.0889568615985578,0.279561729647119,0,0,0,0,0.0733703655883532,0,0,0.0705932233850722,0,0,0,0,0,0,0,0,0,0,0,0,0.00645161290322581,0.0580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473394284082547,-0.0105218559420084,-0.0622586228477246,0.0536749747814461,-0.00948300173567385,0,-0.0187509226642939,0,0,0,0,0,0,0,0,0,0,0,-0.052800199257976,-0.0130591265631874,-0.109701464907916,-0.0185210996973358,0.00331064553292226,0,-0.00277714220328101,0,0,0,0,0,0,0,0,0,0,0.310528233952428,0.321609318996416,0.372971555555556,0.9235,NA,0.0110810850439882,0.0513622365591398,45.5,90.4666666666667,92.15,2171,"start",NA,NA,NA
"669","Cole Ragans",666142,"L",95.3,2023,0.402585714285714,0.09535,0.14006887755102,0.125703571428571,0.236291836734694,NA,NA,0.00325255102040816,96.5725941389796,91.8357972021939,NA,NA,NA,NA,81.7803192180102,NA,NA,86.5812577859694,NA,NA,7.51423737318367,1.77137288472959,NA,NA,NA,NA,-5.52904342768367,NA,NA,9.25577431825,NA,NA,9.53315127978061,3.8458756800051,NA,NA,NA,NA,-6.16576584896429,NA,NA,6.59736292142857,NA,NA,-9.95961502865496,NA,-5.05015095633586,NA,-8.23626137248286,-7.20286182475288,NA,-6.4388686093805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31222267106351,NA,-0.0879476429474956,NA,-2.32005354067681,0.472470134379059,NA,-1.78556974260236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.634318769898,100.420024408214,100.42852319898,NA,NA,NA,86.9194314798469,NA,NA,101.596345719031,3,3,0.282682989690722,0.266297297297297,0.335402173913043,0.288269387755102,0.104594387755102,10.5547960663418,"Cole Ragans",0.390918372827474,0.268415832357143,3.60276620391837,1.25655885514796,-0.215948794239796,2.84939897589286,NA,NA,0.402002040816327,0.461866853663244,0.136513889100355,0,0.187936124817846,0.0486119113234189,0.165071221095137,0.137253170909332,0.166005103037478,0,0.0616111408173968,0.0640556590942077,0.150784898348043,0.0555508273482747,0.0545324028953931,0.0922816745677875,0,0,0,0,0,0.097839561650745,0,0,0.0511200440899628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506829539085139,-0.295861750625765,0,0.0129992294939779,-0.110538818199744,0,-0.0386743274496095,0,0,0,0,0,0,0,0,0,0,0,0.0095232561988146,-0.0152202046894349,-0.00606031346912212,-0.0449714963415442,0,0,-0.0467195175607823,0,0,0,0,0,0,0,0,0,0,0.271286740558292,0.298422222222222,0.272719312169312,NA,NA,0.02713548166393,-0.0257029100529101,34.8571428571429,95.2666666666667,97.1,1957,"none","long","RHH","none"
"670","Matthew Liberatore",669461,"L",61.2,2023,0.565372727272727,0.126559272727273,NA,0.224037090909091,0.0841309090909091,NA,NA,NA,94.1470683817455,NA,NA,NA,94.2711990034545,86.3930791564,76.5400459051273,NA,NA,87.4036552082182,NA,NA,4.26899698069818,NA,NA,NA,7.78207918162545,-1.73619379480364,-5.88392020639636,NA,NA,7.31147645009091,NA,NA,9.57423287826545,NA,NA,NA,8.37060526323636,0.567237120021818,-10.5509844553818,NA,NA,6.53700985379273,NA,NA,-11.2844081270252,NA,-5.35831202184508,-5.58441805028773,-8.07896476137572,-7.10135971916285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48398253728105,NA,-0.520076533502175,0.359803741718791,-2.26088768920129,0.158312802553713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2417474762545,96.5857764917818,89.839287148,90.5585728538909,99.2294044638182,NA,NA,NA,NA,93.1604991440727,0,0,0.366689781021898,0.376365296803653,0.328163636363636,0.167238181818182,0.0909054545454545,6.65140109446182,"Matthew Liberatore",0.246348188683771,-0.0376601272654543,-2.16412951065818,NA,-1.63828971615273,-2.39660149905455,NA,NA,0.383012,0.448531876372785,0.212887554364827,0.168292618576709,0.0458041642700734,0.124483786415605,0,0.0563939068103491,0.132421979782829,0.0923762925066936,0.0638252118856002,0,0.0950735456170239,0.064990142707534,0,0.0377248556596383,0.109245525006395,0,0,0,0,0.109528063559982,0,0,0.102056840100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105897425402758,-0.316109896589956,-0.0759163260700159,-0.0606585745300044,0,0,-0.103359490804845,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373484341658053,0.00116493082193378,-0.0186690511507109,0.0168692324997009,0,-0.00747122345966403,0,0,0,0,0,0,0,0,0,0,0.36173088023088,0.346302222222222,0.325324514991182,NA,NA,-0.015428658008658,-0.0209777072310406,40.25,92.925,94.6708333333333,2379,"none","none","RHH","none"
